host mmap_min_addr=0x10000
Reserved 0x2c5000 bytes of guest address space
Relocating guest address space from 0x0000000000400000 to 0x400000
guest_base  0x0
start            end              size             prot
0000000000400000-00000000004c0000 00000000000c0000 r-x
00000000006bf000-00000000006c5000 0000000000006000 rw-
0000004000000000-0000004000001000 0000000000001000 ---
0000004000001000-0000004000801000 0000000000800000 rw-
start_brk   0x0000000000000000
end_code    0x00000000004bf629
start_code  0x0000000000400000
start_data  0x00000000006bfea0
end_data    0x00000000006c1c30
start_stack 0x00000040007ffe00
brk         0x00000000006c41c8
Trace 0x560def95f580 [000000000040146f] 
Trace 0x560def95f610 [0000000000401480] 
Trace 0x560def95f660 [0000000000408af0] 
Trace 0x560def957a70 [0000000000419840] 
Trace 0x560def95f6e0 [0000000000419940] 
Trace 0x560def95f860 [0000000000419966] 
Trace 0x560def95fa00 [00000000004199a4] 
Trace 0x560def95fc10 [0000000000408afc] 
Trace 0x560def95fcb0 [0000000000408b12] 
Trace 0x560def95fd60 [0000000000408b2c] 
Trace 0x560def95fdf0 [0000000000408b47] 
Trace 0x560def95fef0 [0000000000408b51] 
Trace 0x560def95ffd0 [0000000000408b7d] 
Trace 0x560def960050 [000000000040b950] 
Trace 0x560def960140 [000000000040b968] 
Trace 0x560def9601f0 [000000000040b980] 
Trace 0x560def960290 [000000000040b9e0] 
Trace 0x560def960320 [000000000040b9ef] 
Trace 0x560def960390 [000000000040c940] 
Trace 0x560def960450 [000000000040c953] 
Trace 0x560def9604e0 [000000000040c9b0] 
Trace 0x560def960570 [000000000040cad0] 
Trace 0x560def9605c0 [000000000040da80] 
Trace 0x560def960690 [000000000040da98] 
Trace 0x560def960720 [000000000040daa8] 
Trace 0x560def960780 [00000000004571b0] 
Trace 0x560def960860 [00000000004571c5] 
Trace 0x560def9608c0 [000000000040b310] 
Trace 0x560def960910 [0000000000434420] 
Trace 0x560def9609b0 [0000000000434427] 
Trace 0x560def960a10 [0000000000434434] 
Trace 0x560def960ab0 [000000000043443c] 
Trace 0x560def960af0 [00000000004571d5] 
Trace 0x560def960b70 [00000000004571d9] 
Trace 0x560def960c10 [00000000004571e9] 
Trace 0x560def960cc0 [00000000004571f3] 
Trace 0x560def960d30 [0000000000457212] 
Trace 0x560def960db0 [0000000000435010] 
Trace 0x560def960e00 [000000000043501a] 
Trace 0x560def960e90 [0000000000435026] 
Trace 0x560def960ed0 [000000000045722c] 
Trace 0x560def960f60 [0000000000457232] 
Trace 0x560def960fd0 [000000000040da10] 
Trace 0x560def9610b0 [000000000040da2b] 
Trace 0x560def961180 [0000000000457246] 
Trace 0x560def961220 [000000000040dab5] 
Trace 0x560def9612b0 [000000000040da8e] 
Trace 0x560def961320 [000000000040cad8] 
Trace 0x560def961390 [000000000040c9bf] 
Trace 0x560def961410 [000000000040c9cb] 
Trace 0x560def9614b0 [000000000040c9d8] 
Trace 0x560def9615d0 [000000000040ca08] 
Trace 0x560def961660 [000000000040c96e] 
Trace 0x560def9616f0 [000000000040ca90] 
Trace 0x560def961790 [000000000040c100] 
Trace 0x560def961860 [000000000040c114] 
Trace 0x560def961900 [000000000040ba01] 
Trace 0x560def961990 [000000000040ba0a] 
Trace 0x560def961a40 [000000000040ba1a] 
Trace 0x560def961af0 [000000000040ba2e] 
Trace 0x560def961b70 [000000000040ba33] 
Trace 0x560def961be0 [000000000040db60] 
Trace 0x560def961cc0 [000000000040db76] 
Trace 0x560def961d20 [000000000040dc28] 
Trace 0x560def961dc0 [000000000040dc37] 
Trace 0x560def961e70 [000000000040dc4b] 
Trace 0x560def957380 [000000000041c7f0] 
Trace 0x560def961ef0 [000000000041c870] 
Trace 0x560def961f80 [000000000041c8a0] 
Trace 0x560def962010 [000000000041c8a9] 
Trace 0x560def9620b0 [000000000041c8b0] 
Trace 0x560def9621d0 [000000000041c8da] 
Trace 0x560def9622f0 [000000000041c904] 
Trace 0x560def957410 [000000000041c7f6] 
Trace 0x560def962370 [000000000041c819] 
Trace 0x560def9623f0 [000000000041c81e] 
Trace 0x560def957660 [000000000041c82f] 
Trace 0x560def962490 [000000000040dc59] 
Trace 0x560def9624e0 [000000000040dbfe] 
Trace 0x560def962570 [000000000040dc60] 
Trace 0x560def962630 [000000000040ba42] 
Trace 0x560def9626a0 [000000000040b9c6] 
Trace 0x560def962770 [0000000000408b97] 
Trace 0x560def962800 [0000000000408b9c] 
Trace 0x560def9628b0 [0000000000408bad] 
Trace 0x560def9629a0 [0000000000408bd4] 
Trace 0x560def962a50 [0000000000408be1] 
Trace 0x560def962af0 [0000000000408bfd] 
Trace 0x560def962ba0 [0000000000408c05] 
Trace 0x560def962c20 [000000000040148a] 
Trace 0x560def962c70 [000000000040166c] 
Trace 0x560def962cc0 [0000000000407950] 
Trace 0x560def962d50 [0000000000407830] 
Trace 0x560def962e30 [0000000000407851] 
Trace 0x560def962ec0 [000000000040785a] 
Trace 0x560def962f60 [0000000000407875] 
Trace 0x560def963020 [000000000040788a] 
Trace 0x560def9630b0 [0000000000407900] 
Trace 0x560def963190 [0000000000401b90] 
Trace 0x560def963220 [0000000000401ba6] 
Trace 0x560def963280 [0000000000400cc0] 
Trace 0x560def963310 [0000000000400cdd] 
Trace 0x560def963350 [0000000000401bb7] 
Trace 0x560def9633e0 [0000000000401bb0] 
Trace 0x560def963440 [0000000000401000] 
Trace 0x560def9634d0 [0000000000401009] 
Trace 0x560def963530 [0000000000400f80] 
Trace 0x560def9635e0 [0000000000400fb0] 
Trace 0x560def963630 [0000000000401012] 
Trace 0x560def9636b0 [000000000040101c] 
Trace 0x560def963700 [0000000000491650] 
Trace 0x560def963740 [0000000000491520] 
Trace 0x560def9637f0 [000000000049152d] 
Trace 0x560def963870 [0000000000491537] 
Trace 0x560def963900 [0000000000491552] 
Trace 0x560def963990 [000000000049155e] 
Trace 0x560def963a20 [0000000000491564] 
Trace 0x560def963a60 [0000000000491635] 
Trace 0x560def963ab0 [00000000004915d4] 
Trace 0x560def963b40 [00000000004915f1] 
Trace 0x560def963bb0 [0000000000401023] 
Trace 0x560def963350 [0000000000401bb7] 
Trace 0x560def963c10 [0000000000401bbd] 
Trace 0x560def963c60 [0000000000493a78] 
Trace 0x560def963cd0 [0000000000407919] 
Trace 0x560def963d10 [0000000000407860] 
Trace 0x560def963db0 [000000000040789f] 
Trace 0x560def963e40 [00000000004078b0] 
Trace 0x560def963ec0 [00000000004078b5] 
Trace 0x560def963f50 [00000000004078c2] 
Trace 0x560def963fa0 [000000000040cec0] 
Trace 0x560def964090 [000000000040cf26] 
Trace 0x560def964140 [000000000040d058] 
Trace 0x560def9641d0 [000000000040d066] 
Trace 0x560def964200 [000000000040cf4c] 
Trace 0x560def964090 [000000000040cf26] 
Trace 0x560def964140 [000000000040d058] 
Trace 0x560def9642a0 [000000000040cee8] 
Trace 0x560def960390 [000000000040c940] 
Trace 0x560def964310 [000000000040c95d] 
Trace 0x560def9643a0 [000000000040c96a] 
Trace 0x560def9616f0 [000000000040ca90] 
Trace 0x560def964440 [000000000040c120] 
Trace 0x560def9644d0 [000000000040c132] 
Trace 0x560def964570 [000000000040c169] 
Trace 0x560def9645e0 [000000000040b320] 
Trace 0x560def9646d0 [000000000040b335] 
Trace 0x560def964720 [000000000040b34b] 
Trace 0x560def9647c0 [000000000040b35e] 
Trace 0x560def964810 [0000000000434530] 
Trace 0x560def9648a0 [0000000000434539] 
Trace 0x560def9648f0 [0000000000434540] 
Trace 0x560def964980 [000000000043454c] 
Trace 0x560def9649c0 [000000000040b363] 
Trace 0x560def964a40 [000000000040b340] 
Trace 0x560def964af0 [000000000040b3a0] 
Trace 0x560def964b60 [000000000040b373] 
Trace 0x560def964bf0 [000000000040b38b] 
Trace 0x560def964c90 [000000000040c17c] 
Trace 0x560def964d20 [000000000040c190] 
Trace 0x560def964e10 [000000000040c1e0] 
Trace 0x560def964ea0 [000000000040c1e8] 
Trace 0x560def964ee0 [000000000040c1b2] 
Trace 0x560def965000 [000000000040cefa] 
Trace 0x560def965090 [000000000040cf09] 
Trace 0x560def965130 [000000000040cf59] 
Trace 0x560def964090 [000000000040cf26] 
Trace 0x560def964140 [000000000040d058] 
Trace 0x560def964200 [000000000040cf4c] 
Trace 0x560def9651c0 [000000000040cf64] 
Trace 0x560def965240 [000000000040cf74] 
Trace 0x560def9652d0 [000000000040d030] 
Trace 0x560def965360 [000000000040cf80] 
Trace 0x560def9653e0 [000000000040cf8b] 
Trace 0x560def965470 [000000000040cf9a] 
Trace 0x560def9654f0 [000000000040cfa8] 
Trace 0x560def965580 [000000000040cfb7] 
Trace 0x560def965610 [000000000040cfc1] 
Trace 0x560def9656b0 [000000000040cfd7] 
Trace 0x560def965790 [000000000040cfe2] 
Trace 0x560def965850 [000000000040d004] 
Trace 0x560def9658e0 [000000000040d0a0] 
Trace 0x560def9659a0 [000000000040d00e] 
Trace 0x560def965a20 [000000000040aa40] 
Trace 0x560def965a80 [000000000040dfc0] 
Trace 0x560def965b20 [000000000040cb40] 
Trace 0x560def965be0 [000000000040cb7f] 
Trace 0x560def965c80 [000000000040cb89] 
Trace 0x560def965cf0 [000000000040dfd7] 
Trace 0x560def965d70 [000000000040dfe0] 
Trace 0x560def965e00 [000000000040dfee] 
Trace 0x560def965ec0 [000000000040e00a] 
Trace 0x560def965f40 [000000000040e00f] 
Trace 0x560def966030 [000000000040aa49] 
Trace 0x560def9660b0 [000000000040aa4e] 
Trace 0x560def966140 [000000000040d01f] 
Trace 0x560def9661d0 [000000000040d0e0] 
Trace 0x560def966260 [000000000040d0f0] 
Trace 0x560def966300 [000000000040d0fa] 
Trace 0x560def9663a0 [000000000040d116] 
Trace 0x560def966440 [000000000040d11e] 
Trace 0x560def9652d0 [000000000040d030] 
Trace 0x560def965360 [000000000040cf80] 
Trace 0x560def9652d0 [000000000040d030] 
Trace 0x560def966480 [000000000040d047] 
Trace 0x560def966530 [00000000004078c8] 
Trace 0x560def9665d0 [00000000004078d5] 
Trace 0x560def966620 [0000000000433b30] 
Trace 0x560def966690 [0000000000433b61] 
